LLM_Model,Tabela,Variante_A,Variante_B,Comparacao,Runs_Comparados,HardDice_mean,SoftDice_mean,TokensIn_A_mean,TokensIn_B_mean,Delta_TokensIn,RQ
MISTRAL,public.tb_medicao,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.4701639612515767,62953.0,24206.0,38747.0,P1_isolated_effects
MISTRAL,public.tb_odontograma,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.8073852260907491,62953.0,24206.0,38747.0,P1_isolated_effects
MISTRAL,public.tb_problema,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.8880064884821574,62953.0,24206.0,38747.0,P1_isolated_effects
MISTRAL,public.tb_proced_exame_especifico,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.8235050042470297,62953.0,24206.0,38747.0,P1_isolated_effects
MISTRAL,public.tb_raca_cor,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.820922334988912,62953.0,24206.0,38747.0,P1_isolated_effects
MISTRAL,public.tb_tipo_glicemia,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.7671272158622742,62953.0,24206.0,38747.0,P1_isolated_effects
MISTRAL,public.ta_medicamento_catmat,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.4292616844177246,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.ta_tecido_mole,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.5847915013631185,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.ta_vacinacao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999993840853373,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_antecedente,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.943669339021047,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_ciap_ms,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.48434491952260333,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_cidadao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.901515265305837,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_cuidado_compartilhado_evol,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.7680126627286276,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_dim_catmat,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.6505945523579916,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_evolucao_odonto,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.8168544967969259,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_evolucao_subjetivo,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.541080892086029,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_exame_hemoglobina_glicada,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.8696939547856649,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_exame_prenatal,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.9214254220326742,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_fat_atend_odonto_problemas,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.888970156510671,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_fat_rel_op_risco_cardio,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.8620683948198954,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_historico_dados_fao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.5544143915176392,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_justificativa_prontuario,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.7978305816650391,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_lembrete_evolucao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.41528137524922687,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_medicamento_uso_continuo,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.901702086130778,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_medicao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.0,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_odontograma,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.9272165695826212,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_problema,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.5270833373069763,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_proced_exame_especifico,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.803484320640564,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_raca_cor,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.6908049384752909,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.tb_tipo_glicemia,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.8868557810783386,44374.0,24206.0,20168.0,P1_isolated_effects
MISTRAL,public.ta_medicamento_catmat,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.5268713434537252,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.ta_tecido_mole,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.8035513758659363,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.ta_vacinacao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.7742926081021627,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_antecedente,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.749491294225057,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_ciap_ms,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.6075510382652283,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_cidadao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.901515265305837,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_cuidado_compartilhado_evol,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.6666662295659384,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_dim_catmat,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.9579334855079651,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_evolucao_odonto,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.8282132148742676,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_evolucao_subjetivo,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.4956431984901428,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_exame_hemoglobina_glicada,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.7136044104894003,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_exame_prenatal,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.9214254220326742,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_fat_atend_odonto_problemas,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.547425369421641,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_fat_rel_op_risco_cardio,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.701643168926239,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_historico_dados_fao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.649747371673584,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_justificativa_prontuario,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.7978305816650391,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_lembrete_evolucao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.6666661898295084,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_medicamento_uso_continuo,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.9091627597808838,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_medicao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.8377634485562643,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_odontograma,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.9589444796244303,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_problema,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.8399709860483805,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_proced_exame_especifico,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.7706706325213114,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_raca_cor,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.9678676128387451,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.tb_tipo_glicemia,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.9046617945035299,37997.0,24206.0,13791.0,P1_isolated_effects
MISTRAL,public.ta_medicamento_catmat,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,0.6666666666666666,0.9019483725229899,34757.0,24206.0,10551.0,P2_numeric_stats
MISTRAL,public.ta_tecido_mole,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,0.0,0.5752389430999756,34757.0,24206.0,10551.0,P2_numeric_stats
MISTRAL,public.ta_vacinacao,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,0.0,0.8666966358820597,34757.0,24206.0,10551.0,P2_numeric_stats
MISTRAL,public.tb_antecedente,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,1.0,0.999999463558197,34757.0,24206.0,10551.0,P2_numeric_stats
MISTRAL,public.tb_ciap_ms,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,0.3333333333333333,0.7810528874397278,34757.0,24206.0,10551.0,P2_numeric_stats
MISTRAL,public.tb_cidadao,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,1.0,0.9999994238217672,34757.0,24206.0,10551.0,P2_numeric_stats
