LLM_Model,Tabela,Variante_A,Variante_B,Comparacao,Runs_Comparados,HardDice_mean,SoftDice_mean,TokensIn_A_mean,TokensIn_B_mean,Delta_TokensIn,RQ
DEEPSEEK,public.tb_exame_hemoglobina_glicada,v03_plus_nullable,v00_baseline,nullable vs baseline,1,1.0,0.9999993443489075,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_exame_prenatal,v03_plus_nullable,v00_baseline,nullable vs baseline,1,0.6666666666666666,0.9048769474029541,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_fat_atend_odonto_problemas,v03_plus_nullable,v00_baseline,nullable vs baseline,1,0.3333333333333333,0.5546675523122152,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_fat_rel_op_risco_cardio,v03_plus_nullable,v00_baseline,nullable vs baseline,1,0.3333333333333333,0.8659634788831075,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_historico_dados_fao,v03_plus_nullable,v00_baseline,nullable vs baseline,1,0.6666666666666666,0.6666662891705831,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_justificativa_prontuario,v03_plus_nullable,v00_baseline,nullable vs baseline,1,0.0,0.8691309889157613,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_lembrete_evolucao,v03_plus_nullable,v00_baseline,nullable vs baseline,1,1.0,0.9999993443489075,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_medicamento_uso_continuo,v03_plus_nullable,v00_baseline,nullable vs baseline,1,0.0,0.8212923010190328,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_medicao,v03_plus_nullable,v00_baseline,nullable vs baseline,1,0.3333333333333333,0.5648866494496664,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_odontograma,v03_plus_nullable,v00_baseline,nullable vs baseline,1,1.0,0.9999992450078329,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_problema,v03_plus_nullable,v00_baseline,nullable vs baseline,1,0.0,0.6891894737879435,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_proced_exame_especifico,v03_plus_nullable,v00_baseline,nullable vs baseline,1,0.6666666666666666,0.9660900235176086,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_raca_cor,v03_plus_nullable,v00_baseline,nullable vs baseline,1,1.0,0.9999992648760477,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.tb_tipo_glicemia,v03_plus_nullable,v00_baseline,nullable vs baseline,1,0.0,0.9439283311367035,25521.0,24080.0,1441.0,P1_isolated_effects
DEEPSEEK,public.ta_medicamento_catmat,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.0,0.6911296844482422,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.ta_tecido_mole,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.6666666666666666,0.9028758406639099,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.ta_vacinacao,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.3333333333333333,0.7787630955378214,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_antecedente,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.0,0.7352741161982218,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_ciap_ms,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.6666666666666666,0.8653554916381836,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_cidadao,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.6666666666666666,0.9287423888842264,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_cuidado_compartilhado_evol,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.3333333333333333,0.5389039715131124,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_dim_catmat,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.6666666666666666,0.9433531761169434,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_evolucao_odonto,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,1.0,0.9999992648760477,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_evolucao_subjetivo,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.8,0.7999995946884155,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_exame_hemoglobina_glicada,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,1.0,0.9999993443489075,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_exame_prenatal,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.6666666666666666,0.8783355355262756,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_fat_atend_odonto_problemas,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.3333333333333333,0.5546675523122152,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_fat_rel_op_risco_cardio,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.3333333333333333,0.8659634788831075,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_historico_dados_fao,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.3333333333333333,0.6056219339370728,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_justificativa_prontuario,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.0,0.8691309889157613,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_lembrete_evolucao,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.6666666666666666,0.9066018462181091,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_medicamento_uso_continuo,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.3333333333333333,0.8351534207661947,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_medicao,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.0,0.48765506347020465,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_odontograma,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,1.0,0.9999992450078329,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_problema,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.0,0.6963334878285726,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_proced_exame_especifico,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.0,0.7376871506373087,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_raca_cor,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.3333333333333333,0.8408161203066508,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.tb_tipo_glicemia,v04_plus_numeric_stats,v00_baseline,numeric_stats vs baseline,1,0.0,0.9439283311367035,31906.0,24080.0,7826.0,P1_isolated_effects
DEEPSEEK,public.ta_medicamento_catmat,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.7485936482747396,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.ta_tecido_mole,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999993840853373,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.ta_vacinacao,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.5729946494102478,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_antecedente,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.7352741161982218,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_ciap_ms,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.33333301544189453,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_cidadao,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.5532934268315634,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_cuidado_compartilhado_evol,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.7017297744750977,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_dim_catmat,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.6666666666666666,0.9433531761169434,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_evolucao_odonto,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999992648760477,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_evolucao_subjetivo,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.5322715282440186,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_exame_hemoglobina_glicada,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999993443489075,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_exame_prenatal,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999994436899821,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_fat_atend_odonto_problemas,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.6035904685656229,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_fat_rel_op_risco_cardio,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.5049813787142435,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_historico_dados_fao,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.1917646328608195,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_justificativa_prontuario,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.8691309889157613,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_lembrete_evolucao,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.0,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_medicamento_uso_continuo,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.8351534207661947,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_medicao,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999991257985433,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_odontograma,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,1.0,0.9999992450078329,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_problema,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.8099842468897501,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_proced_exame_especifico,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.7103075583775839,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_raca_cor,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.3333333333333333,0.8408161203066508,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.tb_tipo_glicemia,v05_plus_sample_values,v00_baseline,sample_values vs baseline,1,0.0,0.7551426649093628,53194.0,24080.0,29114.0,P1_isolated_effects
DEEPSEEK,public.ta_medicamento_catmat,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.7121440768241882,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.ta_tecido_mole,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.8816887338956197,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.ta_vacinacao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.7580340504646301,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_antecedente,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.9459640383720398,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_ciap_ms,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.516353189945221,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_cidadao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.6666664481163025,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_cuidado_compartilhado_evol,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.5776685277620951,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_dim_catmat,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.5626715024312338,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_evolucao_odonto,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.8417823314666748,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_evolucao_subjetivo,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.4,0.634525465965271,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_exame_hemoglobina_glicada,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.6666661500930786,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_exame_prenatal,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.8803013563156128,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_fat_atend_odonto_problemas,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.6666666666666666,0.6666661699612936,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_fat_rel_op_risco_cardio,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.5049813787142435,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_historico_dados_fao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.0,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_justificativa_prontuario,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.7305057843526205,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_lembrete_evolucao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.7265423734982809,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_medicamento_uso_continuo,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.0,0.794831653436025,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_medicao,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999991257985433,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_odontograma,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999992450078329,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_problema,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.805019736289978,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_proced_exame_especifico,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.9564486344655355,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_raca_cor,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,0.3333333333333333,0.8823775251706442,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.tb_tipo_glicemia,v06_plus_frequent_values,v00_baseline,frequent_values vs baseline,1,1.0,0.9999993145465851,40769.0,24080.0,16689.0,P1_isolated_effects
DEEPSEEK,public.ta_medicamento_catmat,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.7897707223892212,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.ta_tecido_mole,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.627596358458201,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.ta_vacinacao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.7639806270599365,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_antecedente,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.9417584935824076,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_ciap_ms,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.33333301544189453,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_cidadao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.5532934268315634,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_cuidado_compartilhado_evol,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.8289705316225687,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_dim_catmat,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.9433531761169434,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_evolucao_odonto,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999992648760477,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_evolucao_subjetivo,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.4,0.7375810861587524,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_exame_hemoglobina_glicada,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.6666661500930786,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_exame_prenatal,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999994436899821,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_fat_atend_odonto_problemas,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.6666661699612936,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_fat_rel_op_risco_cardio,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999993443489075,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_historico_dados_fao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.33333319425582886,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_justificativa_prontuario,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.6593252817789713,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_lembrete_evolucao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.4312019944190979,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_medicamento_uso_continuo,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.8212923010190328,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_medicao,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.6666666666666666,0.9227675994237264,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_odontograma,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,1.0,0.9999992450078329,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_problema,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.6963334878285726,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_proced_exame_especifico,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.795515259106954,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_raca_cor,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.3333333333333333,0.5850238800048828,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.tb_tipo_glicemia,v07_plus_sample_rows,v00_baseline,sample_rows vs baseline,1,0.0,0.6067378282546997,36713.0,24080.0,12633.0,P1_isolated_effects
DEEPSEEK,public.ta_medicamento_catmat,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,0.0,0.6911296844482422,31906.0,24080.0,7826.0,P2_numeric_stats
DEEPSEEK,public.ta_tecido_mole,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,0.6666666666666666,0.9028758406639099,31906.0,24080.0,7826.0,P2_numeric_stats
DEEPSEEK,public.ta_vacinacao,v04_plus_numeric_stats,v00_baseline,numeric_stats sozinho,1,0.3333333333333333,0.7787630955378214,31906.0,24080.0,7826.0,P2_numeric_stats
